TimeStamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
1553845515441,6.5004563,0.7541966,4.5491223,-0.01401447,0.27948427,-0.07524149,-17.52,35.28,-36.66
1553845515460,7.2546525,2.152453,5.2410674,-0.029286101000000002,0.32346657,-0.059969865,-18.72,35.34,-38.34
1553845515480,8.899519999999999,3.8859081,6.478907599999999,-0.1276354,0.3845531,0.13367443,-18.539998999999998,35.579997999999996,-38.399998
1553845515501,9.732727,4.735875599999999,6.924243,-0.30112112,0.4407527,0.2552366,-18.119999,36.059998,-37.92
1553845515520,9.0838785,3.213117,6.411868,-0.36892718,0.3692815,0.29860803,-17.94,36.239998,-37.62
1553845515540,6.984099400000001,0.4932206,5.200365000000001,-0.26874527,0.31735793,0.23385632,-17.34,36.239998,-37.98
1553845515560,5.3631754,-1.0534808999999998,4.7119327,0.007976678000000001,0.35400987,0.048153285,-16.74,36.66,-37.8
1553845515580,5.3631754,-0.71828246,4.8579836,0.24499239,0.33507302,-0.1314411,-15.66,37.02,-37.62
1553845515600,5.595420400000001,-0.16041641,5.090228,0.42458677,0.28864726,-0.31653327,-15.66,36.719997,-37.32
1553845515620,6.0862465,0.4956149,5.602603,0.53148824,0.37355754,-0.48696467,-16.199999,36.84,-37.68
1553845515640,6.821289,1.1779832000000001,6.368771,0.52537954,0.46824163,-0.59020084,-16.38,36.42,-38.28
1553845515660,7.843644,2.47568,7.609005499999999,0.41053686,0.33873823,-0.5737075,-17.16,35.399998,-38.1
1553845515680,9.656111,6.4142623,8.600235000000001,0.19306885,-0.032056987,-0.23589905,-16.5,34.86,-38.879996999999996
1553845515701,9.840469,7.151699000000001,7.850827000000001,0.0849457,-0.32588318,0.12206798,-16.26,34.98,-40.02
1553845515720,8.463761,4.901080599999999,6.342434,0.011641869,-0.39246747,0.30471668,-16.199999,35.16,-39.42
1553845515740,6.799740299999999,2.310475,5.104593799999999,-0.03478389,-0.18721674,0.26256698,-15.719999,34.739998,-39.0
1553845515760,5.569083,0.5554718000000001,4.7550297,0.034854747,0.008870985,0.0848052,-16.32,34.98,-40.26
1553845515780,5.3799353,-0.083799616,4.9202347,0.22972077,0.077898756,-0.1436584,-16.74,34.32,-40.379996999999996
1553845515800,5.8659735,0.505192,5.420637999999999,0.38854572,0.004594928,-0.295153,-16.98,33.66,-39.6
1553845515820,7.47732,2.0542877,6.684815400000001,0.355559,-0.08764572400000001,-0.2670532,-17.039998999999998,33.66,-39.42
1553845515840,9.629773,7.316903599999999,7.843644,-0.10075733,-0.15789524,0.090913855,-16.56,33.12,-38.219997
1553845515860,9.766247,6.957762700000001,7.513234,-0.36648372,-0.025948334,0.3291513,-15.78,32.94,-35.88
1553845515880,7.082265,2.6193366,5.621757,-0.32799920000000005,-0.044885155,0.31632313,-15.54,32.82,-34.14
1553845515900,6.4693303,2.4086404,5.6361227,-0.38175535,-0.018007086999999998,0.2973863,-15.48,33.059998,-33.899998
1553845515920,6.912271499999999,3.189174,6.158075,-0.4544483,-0.006400645999999999,0.30349496,-15.42,33.78,-34.32
1553845515941,6.938608,1.4269878,5.262616,-0.43917668,0.09133779,0.19353922,-15.0,34.14,-33.899998
1553845515960,5.7917510000000005,-0.32083282,5.030371,-0.21193482,0.171972,0.018220888,-14.34,34.079997999999996,-33.6
1553845515980,5.585843,-0.8356019,4.8172809999999995,0.13137145,0.14509393,-0.2297904,-14.099998999999999,33.78,-33.96
1553845516001,6.0407553,-0.30646718,5.05192,0.41847813,0.027196944,-0.47352564,-14.519999499999999,33.719997,-33.6
1553845516020,6.902694,0.9433443000000001,5.6002088,0.47528859999999995,0.043690305,-0.6115811999999999,-14.88,33.48,-33.84
1553845516041,8.600235000000001,2.9090437999999996,7.005648,0.301192,0.08339655,-0.54316425,-15.24,32.88,-34.2
1553845516060,10.137360000000001,6.241874,8.130958,0.08311310400000001,-0.116356395,-0.2841574,-16.14,33.48,-37.02
1553845516080,10.070319999999999,8.667274,7.8125186,-0.19116539,-0.24647069,0.083583474,-17.34,34.079997999999996,-40.02
1553845516101,7.2019787,3.9242165,5.9737160000000005,-0.28951472,-0.09314351,0.25218228,-18.06,34.2,-39.84
1553845516120,5.901887400000001,0.7302538000000001,5.0950169999999995,-0.17955895,0.020477425,0.22652593,-17.16,34.2,-39.42
1553845516141,5.784568,0.35914123,5.0998054,-0.03478389,-0.06626544,0.14100479999999999,-17.52,34.079997999999996,-38.879996999999996
1553845516160,6.100612,1.211503,5.054314,0.14175616,-0.1847733,0.09152472,-18.24,34.44,-38.94
1553845516180,6.5483418,1.4605076000000001,5.087834,0.23216423,-0.116356395,0.022496943999999998,-17.16,34.739998,-39.66
1553845516201,7.084658999999999,2.1213273999999998,5.6337285,0.25110105,0.0039840629999999995,-0.060580727,-17.34,34.739998,-39.899998
1553845516220,7.611399700000001,3.0024207,5.9665327,0.18024068,0.0736227,-0.08257188,-18.66,34.98,-39.42
1553845516240,8.217151,4.0391417,6.675238,0.04890465,-0.04183083,-0.0049919905,-18.24,34.26,-39.0
1553845516261,8.827691,5.0567082999999995,7.2594414,-0.15207002,-0.21592742,0.14467,-18.119999,33.66,-39.36
1553845516280,8.38475,5.193182,7.7909703,-0.23698029,-0.35764816,0.35664022,-18.539998999999998,34.02,-39.48
1553845516301,8.502069,4.400677,6.7398834,-0.419629,-0.44866708,0.5521170999999999,-18.48,34.079997999999996,-39.42
1553845516320,7.242681500000001,1.6352897,5.212336,-0.32677746,-0.226923,0.48797625,-18.24,34.079997999999996,-38.579997999999996
1553845516341,5.3919067,-0.6560313,4.529968,-0.067770615,-0.13346061,0.34014687,-17.94,34.739998,-37.739998
1553845516360,5.602603,-0.56744313,4.8029150000000005,0.26576182,-0.15545176,0.18193278,-17.34,34.98,-37.5
1553845516381,6.5052447,1.2067145000000001,5.3368387,0.29019642,-0.34543085,0.010890506000000001,-16.32,34.8,-35.76
1553845516400,6.797346000000001,1.7430321,5.111777,0.22116865,-0.22936645,-0.15831918,-16.38,34.92,-35.579997999999996
1553845516420,7.161275999999999,1.6113469999999999,5.145296599999999,0.1991775,0.07850962,-0.33485922,-16.98,34.44,-36.36
1553845516440,7.1109962,1.3575538,5.253039,0.21811432,0.21961950000000002,-0.48452120000000004,-17.1,34.5,-37.2
1553845516460,6.533976,1.4221992,4.946572,0.24132721,0.35278812,-0.5908118,-17.22,34.2,-37.98
1553845516480,7.862798700000001,1.1660118,6.273,0.30180284,0.40287906,-0.38189584,-17.52,34.079997999999996,-38.64
1553845516500,10.304958000000001,9.529214,8.882759,-0.35548812,0.0125361765,0.07014443,-17.88,34.2,-39.059998
1553845516520,12.519663000000001,9.09585,7.178035700000001,-0.49659804,0.061405394,0.39573559999999997,-18.0,33.84,-39.12
1553845516540,7.474925999999999,0.9624985,5.377541000000001,-0.23270422,-0.030835256000000002,0.21858469,-18.539998999999998,33.6,-39.54
1553845516560,5.2674046,-1.1540405,4.3025117,0.017750522,-0.15300829999999999,0.063424915,-18.3,33.719997,-39.54
1553845516581,5.3224730000000005,0.8667275,4.122941,0.15030827,-0.068708904,-0.059359,-17.82,34.14,-39.0
1553845516600,6.7566433,2.0806248,4.936994599999999,0.10082819,0.025364347000000002,-0.085015334,-17.88,33.78,-38.52
1553845516620,7.9489923,2.8372157000000002,6.0814580000000005,0.07700445,0.052242417,-0.090513125,-17.94,33.899998,-38.879996999999996
1553845516640,8.674458,3.5914123,6.6800265,0.0867783,-0.03327872,-0.020263622,-18.3,33.96,-39.0
1553845516660,9.25866,4.264203500000001,6.605803999999999,0.015917927,-0.27334875,0.08419433,-18.0,33.54,-35.82
1553845516680,9.253872,5.05192,6.2322974,-0.14840484,-0.40163046,0.285169,-17.16,33.66,-33.54
1553845516700,8.6433325,4.292935,6.1556807000000004,-0.22415212,-0.29411817,0.49958270000000005,-16.5,33.3,-33.78
1553845516720,7.0128307,2.423006,5.162056400000001,-0.19055451,-0.07115236,0.5869364,-15.9,32.64,-33.42
1553845516740,6.182017299999999,-0.7302538000000001,4.4916596,-0.013403606,0.2141217,0.38962695,-16.44,33.059998,-34.14
1553845516761,6.3951080000000005,-0.749408,5.4493694,0.21506,0.051020685999999996,0.19415009,-17.22,33.42,-35.219997
1553845516780,6.6129869999999995,0.86193895,5.4302154,0.22849904,-0.18110810000000002,0.04387723,-16.38,33.6,-35.7
1553845516801,6.1652575,0.94573855,4.929812,0.23277509,0.038803383999999996,-0.1436584,-16.08,34.559998,-37.079997999999996
1553845516820,6.119766,0.7350424,4.975303,0.31096584,0.37294668,-0.3831176,-17.16,34.98,-38.399998
1553845516840,6.560312700000001,0.84996754,4.9441776,0.4361932,0.44502878,-0.6384592,-17.699999,34.26,-38.52
1553845516860,7.5850625,0.82123625,6.0455437000000005,0.5339316,0.21106738,-0.61035943,-17.82,34.559998,-39.3
1553845516880,12.189252999999999,6.299337,9.210775,0.20039923,-1.2745568999999999,0.068922706,-17.4,34.559998,-39.84
