TimeStamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
1554115534827,6.3711652999999995,5.138114,5.150085,-0.035366043,0.08566469,0.004972443,-32.82,22.26,-4.38
1554115534847,6.160469,5.0399485,5.5044379999999995,-0.058578923,0.08688642,0.006194174,-32.64,22.68,-4.62
1554115534867,5.995264,4.932206,5.9473785999999995,-0.048194215,0.07527997,0.004972443,-32.7,22.98,-4.7999997
1554115534887,5.8755503,4.9202347,6.124555,-0.004211916,0.05451056,0.004972443,-33.36,22.38,-4.3199997
1554115534907,5.7989334999999995,5.0088230000000005,6.028784,0.039770383,0.028243355,0.007415904,-32.7,22.5,-4.3199997
1554115534927,5.8156934,5.2027593,5.8156934,0.056874607,0.0019761492,0.022687534,-32.04,22.619999,-5.04
1554115534947,5.851608000000001,5.310501599999999,5.7318940000000005,0.039159514,-0.021847595,0.044678684,-32.28,21.72,-5.8199997
1554115534967,5.94259,5.3272614,5.7199225,0.02327702,-0.049336534,0.06972416,-32.7,21.72,-5.58
1554115534988,6.0838523,5.1907879999999995,5.672037,0.018390099,-0.07682547,0.090493575,-32.82,22.32,-5.64
1554115535007,6.2706056,5.0040345,5.502043700000001,0.016557503,-0.071938545,0.084384926,-32.82,22.98,-7.3799996
1554115535028,6.4549650000000005,4.908263,5.3488097,0.011670581000000001,-0.051169127,0.059950314000000005,-33.3,22.859999,-8.519999499999999
1554115535047,6.5579184999999995,4.8986864,5.3272614,0.009837985,-0.03528663,0.03368311,-33.18,22.68,-8.46
1554115535067,6.560312700000001,4.9537544,5.3703585,0.009227119,-0.029177979,0.018411478000000002,-32.219997,23.1,-7.259999799999999
1554115535087,6.5148215,5.0758624,5.3966956,0.0037293321999999998,-0.021847595,0.017189749,-32.28,23.279999,-6.72
1554115535108,6.4932733,5.0830455,5.4565525,0.0006750061000000001,-0.012073752,0.022687534,-32.94,22.8,-7.3199997
1554115535127,6.5052447,4.996851400000001,5.525986,0.0012858714,-0.0029107728,0.014746287,-33.0,22.68,-7.8599997
1554115535148,6.526793,4.869955,5.499649,0.0012858714,0.01602605,-0.009688323,-32.579997999999996,22.92,-7.7999997
1554115535167,6.5124273,4.8627720000000005,5.514014700000001,-0.0011575897,0.027021623999999998,-0.021294761000000002,-32.399998,22.38,-7.7999997
1554115535187,6.423839,4.982486,5.487678,-0.0017684549,0.021523837,-0.021905629,-32.46,22.5,-7.2
1554115535208,6.3232800000000005,5.1021996,5.3871183,-0.004211916,0.0148043195,-0.018240436999999998,-32.46,23.1,-7.14
1554115535227,6.2586346,5.1548739999999995,5.377541000000001,-0.0011575897,0.04412585,-0.01640784,-32.579997999999996,22.8,-7.3799996
1554115535247,6.246663,5.138114,5.549929,0.0025076016,0.05878661599999999,-0.0060231313,-32.82,22.439999,-7.62
1554115535268,6.182017299999999,5.0950169999999995,5.6457,0.011670581000000001,0.050845365999999996,-0.0005253441,-32.76,22.56,-8.16
1554115535287,6.2083544999999996,5.121353599999999,5.626546,0.019611828,0.036184605,0.0037507126,-33.0,22.74,-8.4
1554115535307,6.318491000000001,5.1309309999999995,5.5619005999999995,0.0037293321999999998,0.033130277,-0.0017470747,-33.059998,22.74,-8.22
1554115535328,6.275394400000001,5.0926222999999995,5.5092263,-0.025592199,0.03557374,-0.013964378999999999,-33.0,22.439999,-8.28
1554115535347,6.2155375,5.0806512999999995,5.5810547,-0.058578923,0.03496287,-0.021905629,-32.7,22.14,-8.28
1554115535367,6.2322974,4.9872746,5.6337285,-0.06652017,0.036795467000000005,-0.020683898,-32.52,22.38,-7.98
1554115535388,6.2538457,4.925023,5.648094,-0.07629401,0.03496287,-0.029236011,-33.3,23.46,-8.099999
1554115535407,6.25624,4.925023,5.66246,-0.0555246,0.038628064,-0.03290119999999999,-33.3,23.279999,-7.5
1554115535427,6.201172,5.020794400000001,5.6552773,-0.029868256,0.030686814,-0.029846877,-32.82,22.439999,-7.5
1554115535447,6.2179317,5.1907879999999995,5.643306,0.0025076016,0.021523837,-0.009077458,-33.059998,22.32,-8.519999499999999
1554115535467,6.25624,5.2482505,5.5738715999999995,0.02083356,0.012360858,0.014746287,-32.94,22.14,-8.519999499999999
1554115535488,6.23948,5.193182,5.4134555,0.016557503,0.022745566000000002,0.028796189,-32.52,22.14,-7.2
1554115535507,6.205960299999999,5.109382599999999,5.4421870000000006,0.0037293321999999998,0.04595845,0.029407052000000003,-32.28,22.38,-7.5
1554115535527,6.136526,4.9609375,5.537957700000001,0.0055619282999999995,0.069171324,0.025741862,-32.399998,22.38,-8.46
1554115535547,6.1724404999999996,4.891503299999999,5.7199225,-0.004211916,0.07222565,0.02207667,-32.76,22.74,-8.16
1554115535567,6.1892004,4.948966,5.8444247,-0.007266241999999999,0.056954022,0.012302826000000001,-32.88,23.34,-8.16
1554115535588,6.193989,5.05192,5.89231,-0.0060445117000000005,0.030686814,0.011081096,-32.52,22.199999,-6.66
1554115535607,6.201172,5.030371,5.7917510000000005,0.0006750061000000001,0.003808745,0.012302826000000001,-32.579997999999996,21.6,-5.2799997
1554115535627,6.182017299999999,5.0184,5.7175283,0.012892311000000002,-0.011462886,0.006805039000000001,-33.18,21.9,-6.2999997
1554115535648,6.1892004,5.0591025,5.698374299999999,0.021444422999999997,-0.023680191,0.006805039000000001,-33.3,21.18,-7.2
1554115535667,6.182017299999999,5.0950169999999995,5.681614,0.028774807000000003,-0.04261701,0.0135245565,-32.46,21.779999,-7.3199997
1554115535687,6.186806,5.0830455,5.7031627,0.031829134,-0.04689307,0.017800614,-31.8,22.5,-6.48
1554115535708,6.184412,5.0231886,5.640911599999999,0.034883462000000004,-0.05300172400000001,0.017800614,-32.1,22.74,-6.0
1554115535727,6.2490573,4.948966,5.5355635,0.03244,-0.035897497,0.012302826000000001,-32.76,22.859999,-7.5
1554115535747,6.186806,4.9800916,5.549929,0.019611828,-0.020625865,0.007415904,-33.059998,21.96,-8.58
1554115535768,6.170046299999999,5.0375543,5.640911599999999,0.015335771000000002,-0.02123673,0.014135422,-33.059998,21.84,-8.7
1554115535787,6.220326,5.0638914,5.61218,0.017168367,-0.026734518,0.014746287,-32.88,22.32,-7.9199996
