TimeStamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
1554206116426,-8.303091,-0.7858967,4.759074,0.04474111,-0.002130529,-0.051132694000000006,105.06,24.96,-1.02
1554206116446,-8.379706,-0.87687635,4.8069587,0.05006743,0.0,-0.05219796,105.06,24.96,-1.08
1554206116466,-8.432379,-0.8098387,4.8500543,0.07669904,0.011717908999999999,-0.046871635999999994,105.0,24.96,-1.08
1554206116485,-8.437167,-0.84335756,4.6441526,0.08948222,0.02130529,-0.033023197000000004,105.0,24.96,-1.08
1554206116505,-8.350976,-0.83378077,4.6680946,0.09374327,0.025566347000000003,-0.018109497,104.94,24.96,-1.08
1554206116526,-8.576031,-0.8050503000000001,4.759074,0.101200126,0.025566347000000003,-0.011717908999999999,104.88,24.9,-1.14
1554206116546,-8.379706,-0.88645315,4.601057,0.08628642,0.00958738,0.02130529,104.82,24.9,-1.2
1554206116566,-8.394072,-0.6087258000000001,4.687248,0.13315806,-0.0010652645,-0.014913702,104.82,24.9,-1.26
1554206116586,-8.379706,-0.57999533,4.553173,0.113983296,-0.0063915867,-0.023435817999999997,104.82,24.9,-1.38
1554206116607,-8.39886,-0.52253455,4.5196543,0.043675844000000005,-0.0010652645,-0.010652645,104.82,24.84,-1.44
1554206116627,-8.346188,-0.5847838000000001,4.6920366,-0.06711166,0.012783173500000002,0.008522116,104.88,24.78,-1.5
1554206116647,-8.283937,-0.6422445999999999,4.6154222,-0.12250541,0.024501082,-0.0053263223,104.88,24.78,-1.56
1554206116665,-8.312667999999999,-0.7954735,4.744708999999999,-0.08735169,0.027696876000000002,-0.05006743,104.94,24.72,-1.62
1554206116685,-8.437167,-1.0109516,4.869208,0.024501082,0.024501082,-0.07776430000000001,105.12,24.72,-1.68
1554206116706,-8.427589999999999,-0.83856916,4.687248,0.14487597,0.007456851,-0.07776430000000001,105.24,24.66,-1.68
1554206116726,-8.437167,-0.623091,4.4286747,0.18322548,-0.010652645,-0.05539375,105.36,24.66,-1.68
1554206116746,-8.461109,-0.53211135,4.2850223,0.07776430000000001,-0.027696876000000002,-0.024501082,105.48,24.6,-1.68
1554206116766,-8.384495,-0.53689975,4.4382515,-0.03089267,-0.034088463,-0.01917476,105.54,24.6,-1.68
1554206116786,-8.346188,-0.56563014,4.6202106,-0.13528858,-0.02876214,-0.029827405,105.66,24.6,-1.74
1554206116806,-8.346188,-0.5943606,4.687248,-0.18322548,-0.034088463,-0.047936900000000005,105.72,24.6,-1.74
1554206116825,-8.360553,-0.7188591,4.8165355000000005,-0.17150758,-0.036218993,-0.05752428,105.78,24.66,-1.74
1554206116845,-8.312667999999999,-0.95827925,4.988918,-0.13741912,-0.020240024,-0.06178534,105.72,24.72,-1.8
1554206116865,-8.355764,-0.85293436,4.8500543,-0.10972224,-0.0031957934000000003,-0.05219796,105.72,24.78,-1.8
1554206116886,-8.418014,-0.95827925,4.7925935,-0.06924219,0.017044231,-0.041545313,105.66,24.84,-1.8
1554206116905,-8.331821000000001,-0.83378077,4.888361499999999,-0.07243799,0.033023197000000004,-0.036218993,105.6,24.9,-1.8
1554206116926,-8.37013,-0.9056068000000002,4.5723267,-0.07776430000000001,0.046871635999999994,-0.02876214,105.54,24.96,-1.8
1554206116946,-8.446744,-0.8146270999999999,4.854842700000001,-0.080960095,0.04474111,-0.026631612000000002,105.42,25.02,-1.8
1554206116966,-8.288725999999999,-0.9199719999999999,4.8452660000000005,-0.06604639400000001,0.04261058,-0.039414786,105.36,25.02,-1.74
1554206116985,-8.346188,-0.96306765,5.027225,-0.013848438000000001,0.046871635999999994,-0.037284255,105.3,25.02,-1.74
1554206117005,-8.374918,-0.9103952,4.8787847,0.05752428,0.05752428,-0.025566347000000003,105.18,24.96,-1.74
1554206117025,-8.331821000000001,-0.7954735,4.9027267,0.13528858,0.060720075,-0.026631612000000002,105.12,24.9,-1.68
1554206117047,-8.269572,-0.7428011,5.065532,0.16085494,0.07882957,-0.025566347000000003,105.12,24.84,-1.68
1554206117067,-8.451532,-0.7188591,5.122993,0.1438107,0.10759171,-0.02130529,105.12,24.78,-1.68
