TimeStamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
1554879965327,-4.618556,12.790216000000001,-1.6712039,0.060556293,0.32298097,-0.22911112,-13.139999,-21.66,18.84
1554879965346,-5.106987999999999,9.8237095,-1.1995316999999999,-0.09887953,0.78296244,0.26935490000000006,-13.2,-22.98,19.439999
1554879965366,-5.4517636,9.450203,0.8356019,-0.032295223,0.5789335,0.6352631999999999,-13.679998999999999,-22.74,18.779999
1554879965386,-5.482889,9.038387,-1.7478206000000003,-0.24304374,-0.21824566,1.0989098999999998,-14.099998999999999,-22.08,17.76
1554879965407,-4.163644000000001,8.41827,-0.03351985,-0.33589527,-0.6770054,1.5772175,-14.34,-22.5,17.64
1554879965426,-2.8372157000000002,9.27542,-0.28970724,-0.096436076,-0.7325941999999999,1.6157019,-14.519999499999999,-22.08,17.699999
1554879965447,-2.4708917,9.73991,-0.5770202,0.045895528,-0.8969169,1.6749558,-15.36,-21.06,17.16
1554879965466,-0.5794145,11.092675,-0.9505271000000001,-0.013358401,-0.90363646,1.5863804,-16.92,-20.58,17.4
1554879965486,0.4189981,9.780613,-0.31843856,0.056280237000000004,-0.71915513,1.1459465,-17.4,-19.98,17.16
1554879965506,-0.102953814,9.344854,-1.0319325000000001,-0.02007792,-0.46075916,0.6212133000000001,-17.34,-19.68,17.279999
1554879965526,-1.5443072,8.607418,-0.87630457,-0.06589281599999999,-0.23779336,0.2889026,-17.88,-19.92,17.88
1554879965547,-1.5562786,8.803747999999999,-1.4150163999999998,-0.1734051,-0.06003156,-0.0128648225,-17.16,-19.859999,17.699999
1554879965566,-1.2641771000000002,8.480521000000001,-0.9194015,-0.22838296,-0.03681868,-0.21322863,-16.56,-20.58,19.08
1554879965587,-1.9226026999999999,9.929058,-1.0223553,-0.29008034,0.0829109,-0.24804795,-17.1,-20.699999,19.26
1554879965606,-1.8842942999999999,9.972155,-0.3615355,-0.25892624,0.22585338,-0.30119320000000005,-17.279999,-19.74,18.0
1554879965626,-2.5187771,10.292988000000001,0.38547826,-0.15813346,0.27838778,-0.27248254,-17.22,-19.8,18.18
1554879965647,-2.291321,10.041589,1.0654523,0.038565143999999996,0.21791212,-0.2926411,-17.46,-20.76,17.88
1554879965666,-2.432583,9.981731,0.8643332,0.20655309,0.027933035,-0.2596544,-17.4,-21.42,17.76
1554879965687,-3.1388943,9.900327,0.25858167,0.27497,-0.094850875,-0.19123748,-17.76,-21.0,17.64
1554879965706,-3.301705,9.622589999999999,-0.062251142999999995,0.23404202,-0.18648067,-0.07089702,-17.88,-20.52,17.76
1554879965726,-2.8180614,9.680053,-0.39026679999999997,0.17051204,-0.26406056,0.05494122,-16.68,-20.939999,17.64
1554879965747,-2.7318675999999997,10.3743925,-0.48364350000000006,0.13141666,-0.30376679999999995,0.14657101,-16.619999,-21.119999,17.52
1554879965766,-3.0024207,11.097464,-0.38068968,0.11858849,-0.3263688,0.26507884,-17.039998999999998,-20.64,19.619999
1554879965786,-3.4333901,10.427067,-0.28491869999999997,0.10026254,-0.31964928,0.40741047,-16.38,-20.58,22.8
1554879965807,-2.7917243999999997,10.960989999999999,-0.6751855,0.033678222,-0.22068912,0.5631811,-15.9,-20.939999,24.18
1554879965826,-2.2793495999999998,8.241094,0.96489275,0.08254744,-0.28421912,0.6102177,-16.14,-21.3,24.3
1554879965847,1.5012103,5.1692395,-0.8475733,0.06666495,-0.31537324,0.08487362,-16.38,-21.18,24.24
1554879965866,-0.9289786,9.550761999999999,-0.76137936,-0.084829636,-0.16448952,-0.02996905,-16.26,-20.82,24.0
1554879965886,-1.2785428,10.132571,-0.6703969,0.014130536,-0.03437522,-0.015308283,-16.68,-19.8,21.119999
1554879965907,-1.5730386,10.127783,-0.47167215,0.033067357,0.0987934,0.00485027,-17.16,-19.32,18.66
1554879965926,-1.6616267,9.656111,-0.3615355,0.07582793,0.15010607,0.0011850786,-17.22,-19.199999,19.26
1554879965946,-2.0231621,9.495694,-0.35674694,0.09842994,0.17637329,-0.008588765,-17.82,-19.439999,19.8
1554879965967,-2.1141446,9.45978,-0.47167215,0.103927724,0.13666706,0.010348056,-16.92,-18.66,21.3
1554879965986,-2.3583608,9.498088000000001,-0.51955765,0.0990408,0.08718696,0.008515462,-16.38,-18.42,20.76
1554879966006,-2.5953939999999998,9.5483675,-0.52913475,0.08926696,0.034652552999999996,0.00485027,-16.14,-18.0,20.58
1554879966027,-2.597788,9.567522,-0.44294083,0.08071484400000001,0.0047201556,-0.013475687,-16.92,-17.88,20.88
1554879966046,-2.5427197999999995,9.708784,-0.39266106,0.08071484400000001,-0.027655702,-0.026914722999999998,-17.46,-18.3,21.48
1554879966067,-2.308081,9.646533,-0.39266106,0.097819075,-0.083244435,-0.023860397000000002,-16.92,-18.0,21.359999
1554879966086,-2.1069617000000003,9.603436,-0.37829542,0.12775147,-0.10951164,-0.022027802000000003,-16.5,-18.84,22.859999
1554879966106,-2.0518935000000003,9.596252999999999,-0.38787252,0.15646215,-0.12722674,-0.0079779,-16.74,-19.5,25.68
1554879966126,-1.9633054,9.536397000000001,-0.4189981,0.18028589,-0.12172895,0.0036285396000000003,-16.199999,-18.84,26.34
1554879966146,-2.013585,9.57231,-0.409421,0.18150762,-0.13455711,0.013402384,-16.92,-18.3,25.74
1554879966166,-1.9680939,9.534002000000001,-0.41181526,0.18578367,-0.12600501,-0.00064751715,-16.8,-18.72,26.16
1554879966187,-1.908237,9.708784,-0.45730647,0.18272933,-0.10095953,-0.0360777,-15.9,-18.84,25.14
1554879966206,-1.6233183,9.644139,-0.69194543,0.17051204,-0.069805406,-0.0678427,-16.859999,-17.94,22.439999
